,year,race_num,race_name,location,start_date,driver,price,points,constructor,country_code,meeting_key_x,month,start_epoch,meeting_key_y,price_change_prev_race,price_rank,points_last_three_avg,points_last_five_avg,ppm_last_3,ppm_last_5
155,2023,9,Canadian Grand Prix,Montréal,2023-06-18 18:00:00+00:00,PER,18.4,28.0,RBR,CAN,1212,6,1687111200,1212,0.0,5.0,21.67,35.6,1.18,1.93
159,2023,9,Canadian Grand Prix,Montréal,2023-06-18 18:00:00+00:00,SAI,17.2,22.0,FER,CAN,1212,6,1687111200,1212,0.0,6.0,15.0,14.8,0.87,0.86
157,2023,9,Canadian Grand Prix,Montréal,2023-06-18 18:00:00+00:00,NOR,10.9,2.0,MCL,CAN,1212,6,1687111200,1212,-0.1,7.0,1.67,4.8,0.15,0.44
158,2023,9,Canadian Grand Prix,Montréal,2023-06-18 18:00:00+00:00,ALO,9.4,27.0,AMR,CAN,1212,6,1687111200,1212,0.0,8.0,22.0,23.2,2.34,2.47
169,2023,9,Canadian Grand Prix,Montréal,2023-06-18 18:00:00+00:00,OCO,9.4,11.0,ALP,CAN,1212,6,1687111200,1212,0.0,8.0,16.33,11.6,1.74,1.23
164,2023,9,Canadian Grand Prix,Montréal,2023-06-18 18:00:00+00:00,GAS,8.1,8.0,ALP,CAN,1212,6,1687111200,1212,0.0,9.0,11.33,10.4,1.4,1.28
163,2023,9,Canadian Grand Prix,Montréal,2023-06-18 18:00:00+00:00,STR,7.6,14.0,AMR,CAN,1212,6,1687111200,1212,0.0,10.0,3.67,10.0,0.48,1.32
174,2023,9,Canadian Grand Prix,Montréal,2023-06-18 18:00:00+00:00,BOT,7.4,6.0,ALF,CAN,1212,6,1687111200,1212,-0.1,11.0,4.67,5.0,0.63,0.68
162,2023,9,Canadian Grand Prix,Montréal,2023-06-18 18:00:00+00:00,PIA,6.5,3.0,MCL,CAN,1212,6,1687111200,1212,-0.1,12.0,4.0,7.2,0.62,1.11
171,2023,9,Canadian Grand Prix,Montréal,2023-06-18 18:00:00+00:00,MAG,6.4,0.0,HAS,CAN,1212,6,1687111200,1212,0.0,13.0,5.33,6.8,0.83,1.06
168,2023,9,Canadian Grand Prix,Montréal,2023-06-18 18:00:00+00:00,ALB,4.9,22.0,WIL,CAN,1212,6,1687111200,1212,-0.1,14.0,1.33,-1.8,0.27,-0.37
167,2023,9,Canadian Grand Prix,Montréal,2023-06-18 18:00:00+00:00,ZHO,4.7,4.0,ALF,CAN,1212,6,1687111200,1212,0.0,15.0,9.33,6.6,1.99,1.4
165,2023,9,Canadian Grand Prix,Montréal,2023-06-18 18:00:00+00:00,TSU,4.6,8.0,AT,CAN,1212,6,1687111200,1212,0.0,16.0,7.67,3.4,1.67,0.74
173,2023,9,Canadian Grand Prix,Montréal,2023-06-18 18:00:00+00:00,DEV,4.5,-1.0,AT,CAN,1212,6,1687111200,1212,-0.1,17.0,2.0,-1.2,0.44,-0.27
172,2023,9,Canadian Grand Prix,Montréal,2023-06-18 18:00:00+00:00,HUL,3.8,-1.0,HAS,CAN,1212,6,1687111200,1212,-0.1,18.0,4.67,5.4,1.23,1.42
175,2023,9,Canadian Grand Prix,Montréal,2023-06-18 18:00:00+00:00,SAR,3.5,-19.0,WIL,CAN,1212,6,1687111200,1212,0.0,19.0,0.67,1.4,0.19,0.4
176,2023,10,Austrian Grand Prix,Spielberg,2023-07-02 13:00:00+00:00,VER,27.8,56.0,RBR,AUT,1213,7,1688302800,1213,0.2,1.0,38.67,43.4,1.39,1.56
178,2023,10,Austrian Grand Prix,Spielberg,2023-07-02 13:00:00+00:00,HAM,24.3,31.0,MER,AUT,1213,7,1688302800,1213,0.3,2.0,30.0,26.6,1.23,1.09
183,2023,10,Austrian Grand Prix,Spielberg,2023-07-02 13:00:00+00:00,LEC,21.5,32.0,FER,AUT,1213,7,1688302800,1213,0.3,3.0,16.33,18.8,0.76,0.87
177,2023,10,Austrian Grand Prix,Spielberg,2023-07-02 13:00:00+00:00,PER,18.7,51.0,RBR,AUT,1213,7,1688302800,1213,0.3,4.0,21.67,30.8,1.16,1.65
182,2023,10,Austrian Grand Prix,Spielberg,2023-07-02 13:00:00+00:00,RUS,18.2,34.0,MER,AUT,1213,7,1688302800,1213,-0.5,5.0,11.67,17.6,0.64,0.97
181,2023,10,Austrian Grand Prix,Spielberg,2023-07-02 13:00:00+00:00,SAI,17.5,31.0,FER,AUT,1213,7,1688302800,1213,0.3,6.0,15.67,17.6,0.9,1.01
179,2023,10,Austrian Grand Prix,Spielberg,2023-07-02 13:00:00+00:00,NOR,10.9,29.0,MCL,AUT,1213,7,1688302800,1213,0.0,7.0,2.0,1.4,0.18,0.13
180,2023,10,Austrian Grand Prix,Spielberg,2023-07-02 13:00:00+00:00,ALO,10.4,28.0,AMR,AUT,1213,7,1688302800,1213,1.0,8.0,22.67,24.0,2.18,2.31
191,2023,10,Austrian Grand Prix,Spielberg,2023-07-02 13:00:00+00:00,OCO,9.9,9.0,ALP,AUT,1213,7,1688302800,1213,0.5,9.0,17.33,13.4,1.75,1.35
186,2023,10,Austrian Grand Prix,Spielberg,2023-07-02 13:00:00+00:00,GAS,8.6,7.0,ALP,AUT,1213,7,1688302800,1213,0.5,10.0,10.67,11.8,1.24,1.37
185,2023,10,Austrian Grand Prix,Spielberg,2023-07-02 13:00:00+00:00,STR,8.1,25.0,AMR,AUT,1213,7,1688302800,1213,0.5,11.0,4.33,8.6,0.53,1.06
196,2023,10,Austrian Grand Prix,Spielberg,2023-07-02 13:00:00+00:00,BOT,7.5,5.0,ALF,AUT,1213,7,1688302800,1213,0.1,12.0,6.0,3.8,0.8,0.51
184,2023,10,Austrian Grand Prix,Spielberg,2023-07-02 13:00:00+00:00,PIA,6.5,20.0,MCL,AUT,1213,7,1688302800,1213,0.0,13.0,3.33,4.6,0.51,0.71
193,2023,10,Austrian Grand Prix,Spielberg,2023-07-02 13:00:00+00:00,MAG,6.4,13.0,HAS,AUT,1213,7,1688302800,1213,0.0,14.0,3.33,6.4,0.52,1.0
190,2023,10,Austrian Grand Prix,Spielberg,2023-07-02 13:00:00+00:00,ALB,5.9,11.0,WIL,AUT,1213,7,1688302800,1213,1.0,15.0,9.0,5.6,1.53,0.95
187,2023,10,Austrian Grand Prix,Spielberg,2023-07-02 13:00:00+00:00,TSU,5.1,4.0,AT,AUT,1213,7,1688302800,1213,0.5,16.0,5.0,3.6,0.98,0.71
189,2023,10,Austrian Grand Prix,Spielberg,2023-07-02 13:00:00+00:00,ZHO,4.7,10.0,ALF,AUT,1213,7,1688302800,1213,0.0,17.0,10.33,4.4,2.2,0.94
195,2023,10,Austrian Grand Prix,Spielberg,2023-07-02 13:00:00+00:00,DEV,4.5,9.0,AT,AUT,1213,7,1688302800,1213,0.0,18.0,1.67,-2.0,0.37,-0.44
194,2023,10,Austrian Grand Prix,Spielberg,2023-07-02 13:00:00+00:00,HUL,3.8,-4.0,HAS,AUT,1213,7,1688302800,1213,0.0,19.0,3.0,3.0,0.79,0.79
197,2023,10,Austrian Grand Prix,Spielberg,2023-07-02 13:00:00+00:00,SAR,3.5,19.0,WIL,AUT,1213,7,1688302800,1213,0.0,20.0,-6.0,-3.4,-1.71,-0.97
198,2023,11,British Grand Prix,Silverstone,2023-07-09 14:00:00+00:00,VER,27.9,46.0,RBR,GBR,1214,7,1688911200,1214,0.1,1.0,45.67,47.2,1.64,1.69
200,2023,11,British Grand Prix,Silverstone,2023-07-09 14:00:00+00:00,HAM,24.4,25.0,MER,GBR,1214,7,1688911200,1214,0.1,2.0,31.0,29.0,1.27,1.19
205,2023,11,British Grand Prix,Silverstone,2023-07-09 14:00:00+00:00,LEC,21.8,6.0,FER,GBR,1214,7,1688911200,1214,0.3,3.0,21.67,19.4,0.99,0.89
199,2023,11,British Grand Prix,Silverstone,2023-07-09 14:00:00+00:00,PER,19.0,26.0,RBR,GBR,1214,7,1688911200,1214,0.3,4.0,35.33,28.8,1.86,1.52
204,2023,11,British Grand Prix,Silverstone,2023-07-09 14:00:00+00:00,RUS,18.5,18.0,MER,GBR,1214,7,1688911200,1214,0.3,5.0,17.67,19.4,0.96,1.05
203,2023,11,British Grand Prix,Silverstone,2023-07-09 14:00:00+00:00,SAI,17.6,4.0,FER,GBR,1214,7,1688911200,1214,0.1,6.0,24.0,19.6,1.36,1.11
201,2023,11,British Grand Prix,Silverstone,2023-07-09 14:00:00+00:00,NOR,11.4,38.0,MCL,GBR,1214,7,1688911200,1214,0.5,7.0,9.67,7.2,0.85,0.63
202,2023,11,British Grand Prix,Silverstone,2023-07-09 14:00:00+00:00,ALO,10.9,12.0,AMR,GBR,1214,7,1688911200,1214,0.5,8.0,23.0,24.2,2.11,2.22
213,2023,11,British Grand Prix,Silverstone,2023-07-09 14:00:00+00:00,OCO,9.9,-18.0,ALP,GBR,1214,7,1688911200,1214,0.0,9.0,9.67,13.8,0.98,1.39
208,2023,11,British Grand Prix,Silverstone,2023-07-09 14:00:00+00:00,GAS,8.6,-3.0,ALP,GBR,1214,7,1688911200,1214,0.0,10.0,9.67,9.8,1.12,1.14
207,2023,11,British Grand Prix,Silverstone,2023-07-09 14:00:00+00:00,STR,8.6,2.0,AMR,GBR,1214,7,1688911200,1214,0.5,10.0,18.33,10.0,2.13,1.16
218,2023,11,British Grand Prix,Silverstone,2023-07-09 14:00:00+00:00,BOT,7.9,-5.0,ALF,GBR,1214,7,1688911200,1214,0.4,11.0,4.33,5.0,0.55,0.63
206,2023,11,British Grand Prix,Silverstone,2023-07-09 14:00:00+00:00,PIA,7.0,20.0,MCL,GBR,1214,7,1688911200,1214,0.5,12.0,8.67,7.0,1.24,1.0
215,2023,11,British Grand Prix,Silverstone,2023-07-09 14:00:00+00:00,MAG,6.9,-19.0,HAS,GBR,1214,7,1688911200,1214,0.5,13.0,7.33,5.8,1.06,0.84
212,2023,11,British Grand Prix,Silverstone,2023-07-09 14:00:00+00:00,ALB,6.4,8.0,WIL,GBR,1214,7,1688911200,1214,0.5,14.0,12.67,7.4,1.98,1.16
209,2023,11,British Grand Prix,Silverstone,2023-07-09 14:00:00+00:00,TSU,5.1,3.0,AT,GBR,1214,7,1688911200,1214,0.0,15.0,7.67,7.0,1.5,1.37
211,2023,11,British Grand Prix,Silverstone,2023-07-09 14:00:00+00:00,ZHO,4.7,6.0,ALF,GBR,1214,7,1688911200,1214,0.0,16.0,10.0,8.4,2.13,1.79
217,2023,11,British Grand Prix,Silverstone,2023-07-09 14:00:00+00:00,DEV,4.5,3.0,AT,GBR,1214,7,1688911200,1214,0.0,17.0,4.67,2.8,1.04,0.62
219,2023,11,British Grand Prix,Silverstone,2023-07-09 14:00:00+00:00,SAR,4.0,6.0,WIL,GBR,1214,7,1688911200,1214,0.5,18.0,0.33,0.4,0.08,0.1
216,2023,11,British Grand Prix,Silverstone,2023-07-09 14:00:00+00:00,HUL,3.8,0.0,HAS,GBR,1214,7,1688911200,1214,0.0,19.0,-0.67,1.8,-0.18,0.47
220,2023,12,Hungarian Grand Prix,Budapest,2023-07-23 13:00:00+00:00,VER,28.1,46.0,RBR,HUN,1215,7,1690117200,1215,0.2,1.0,45.67,43.6,1.63,1.55
222,2023,12,Hungarian Grand Prix,Budapest,2023-07-23 13:00:00+00:00,HAM,24.7,20.0,MER,HUN,1215,7,1690117200,1215,0.3,2.0,26.33,29.2,1.07,1.18
227,2023,12,Hungarian Grand Prix,Budapest,2023-07-23 13:00:00+00:00,LEC,21.9,12.0,FER,HUN,1215,7,1690117200,1215,0.1,3.0,19.0,17.4,0.87,0.79
221,2023,12,Hungarian Grand Prix,Budapest,2023-07-23 13:00:00+00:00,PER,19.3,39.0,RBR,HUN,1215,7,1690117200,1215,0.3,4.0,35.0,28.4,1.81,1.47
226,2023,12,Hungarian Grand Prix,Budapest,2023-07-23 13:00:00+00:00,RUS,18.8,27.0,MER,HUN,1215,7,1690117200,1215,0.3,5.0,13.33,17.4,0.71,0.93
225,2023,12,Hungarian Grand Prix,Budapest,2023-07-23 13:00:00+00:00,SAI,17.4,12.0,FER,HUN,1215,7,1690117200,1215,-0.2,6.0,19.0,16.4,1.09,0.94
223,2023,12,Hungarian Grand Prix,Budapest,2023-07-23 13:00:00+00:00,NOR,12.9,29.0,MCL,HUN,1215,7,1690117200,1215,1.5,7.0,23.0,14.6,1.78,1.13
224,2023,12,Hungarian Grand Prix,Budapest,2023-07-23 13:00:00+00:00,ALO,11.4,7.0,AMR,HUN,1215,7,1690117200,1215,0.5,8.0,22.33,21.6,1.96,1.89
235,2023,12,Hungarian Grand Prix,Budapest,2023-07-23 13:00:00+00:00,OCO,9.8,-19.0,ALP,HUN,1215,7,1690117200,1215,-0.1,9.0,0.67,8.6,0.07,0.88
230,2023,12,Hungarian Grand Prix,Budapest,2023-07-23 13:00:00+00:00,GAS,8.6,-19.0,ALP,HUN,1215,7,1690117200,1215,0.0,10.0,4.0,7.2,0.47,0.84
229,2023,12,Hungarian Grand Prix,Budapest,2023-07-23 13:00:00+00:00,STR,8.6,9.0,AMR,HUN,1215,7,1690117200,1215,0.0,10.0,13.67,8.0,1.59,0.93
228,2023,12,Hungarian Grand Prix,Budapest,2023-07-23 13:00:00+00:00,PIA,8.0,18.0,MCL,HUN,1215,7,1690117200,1215,1.0,11.0,14.33,10.0,1.79,1.25
240,2023,12,Hungarian Grand Prix,Budapest,2023-07-23 13:00:00+00:00,BOT,7.9,0.0,ALF,HUN,1215,7,1690117200,1215,0.0,12.0,2.0,3.6,0.25,0.46
234,2023,12,Hungarian Grand Prix,Budapest,2023-07-23 13:00:00+00:00,ALB,6.9,8.0,WIL,HUN,1215,7,1690117200,1215,0.5,13.0,13.67,9.2,1.98,1.33
237,2023,12,Hungarian Grand Prix,Budapest,2023-07-23 13:00:00+00:00,MAG,6.8,5.0,HAS,HUN,1215,7,1690117200,1215,-0.1,14.0,-2.0,0.8,-0.29,0.12
233,2023,12,Hungarian Grand Prix,Budapest,2023-07-23 13:00:00+00:00,ZHO,5.2,-4.0,ALF,HUN,1215,7,1690117200,1215,0.5,15.0,6.67,9.4,1.28,1.81
231,2023,12,Hungarian Grand Prix,Budapest,2023-07-23 13:00:00+00:00,TSU,5.1,5.0,AT,HUN,1215,7,1690117200,1215,0.0,16.0,5.0,4.4,0.98,0.86
232,2023,12,Hungarian Grand Prix,Budapest,2023-07-23 13:00:00+00:00,RIC,4.5,2.0,AT,HUN,1215,7,1690117200,1215,,17.0,,,,
241,2023,12,Hungarian Grand Prix,Budapest,2023-07-23 13:00:00+00:00,SAR,4.5,2.0,WIL,HUN,1215,7,1690117200,1215,0.5,17.0,2.0,1.4,0.44,0.31
238,2023,12,Hungarian Grand Prix,Budapest,2023-07-23 13:00:00+00:00,HUL,3.8,0.0,HAS,HUN,1215,7,1690117200,1215,0.0,18.0,-1.67,1.0,-0.44,0.26
242,2023,13,Belgian Grand Prix,Spa-Francorchamps,2023-07-30 13:00:00+00:00,VER,28.3,68.0,RBR,BEL,1216,7,1690722000,1216,0.2,1.0,49.33,45.8,1.74,1.62
244,2023,13,Belgian Grand Prix,Spa-Francorchamps,2023-07-30 13:00:00+00:00,HAM,25.0,32.0,MER,BEL,1216,7,1690722000,1216,0.3,2.0,25.33,27.6,1.01,1.1
249,2023,13,Belgian Grand Prix,Spa-Francorchamps,2023-07-30 13:00:00+00:00,LEC,22.0,26.0,FER,BEL,1216,7,1690722000,1216,0.1,3.0,16.67,16.6,0.76,0.75
243,2023,13,Belgian Grand Prix,Spa-Francorchamps,2023-07-30 13:00:00+00:00,PER,20.3,7.0,RBR,BEL,1216,7,1690722000,1216,1.0,4.0,38.67,34.2,1.9,1.68
248,2023,13,Belgian Grand Prix,Spa-Francorchamps,2023-07-30 13:00:00+00:00,RUS,19.1,28.0,MER,BEL,1216,7,1690722000,1216,0.3,5.0,26.33,19.6,1.38,1.03
247,2023,13,Belgian Grand Prix,Spa-Francorchamps,2023-07-30 13:00:00+00:00,SAI,17.5,-8.0,FER,BEL,1216,7,1690722000,1216,0.1,6.0,15.67,17.6,0.9,1.01
245,2023,13,Belgian Grand Prix,Spa-Francorchamps,2023-07-30 13:00:00+00:00,NOR,13.9,15.0,MCL,BEL,1216,7,1690722000,1216,1.0,7.0,32.0,19.2,2.3,1.38
246,2023,13,Belgian Grand Prix,Spa-Francorchamps,2023-07-30 13:00:00+00:00,ALO,11.9,2.0,AMR,BEL,1216,7,1690722000,1216,0.5,8.0,15.67,17.6,1.32,1.48
257,2023,13,Belgian Grand Prix,Spa-Francorchamps,2023-07-30 13:00:00+00:00,OCO,9.7,23.0,ALP,BEL,1216,7,1690722000,1216,-0.1,9.0,-9.33,-1.6,-0.96,-0.16
251,2023,13,Belgian Grand Prix,Spa-Francorchamps,2023-07-30 13:00:00+00:00,STR,9.1,12.0,AMR,BEL,1216,7,1690722000,1216,0.5,10.0,12.0,13.2,1.32,1.45
250,2023,13,Belgian Grand Prix,Spa-Francorchamps,2023-07-30 13:00:00+00:00,PIA,9.0,-7.0,MCL,BEL,1216,7,1690722000,1216,1.0,11.0,19.33,12.8,2.15,1.42
252,2023,13,Belgian Grand Prix,Spa-Francorchamps,2023-07-30 13:00:00+00:00,GAS,8.5,17.0,ALP,BEL,1216,7,1690722000,1216,-0.1,12.0,-5.0,1.4,-0.59,0.16
262,2023,13,Belgian Grand Prix,Spa-Francorchamps,2023-07-30 13:00:00+00:00,BOT,7.9,7.0,ALF,BEL,1216,7,1690722000,1216,0.0,13.0,0.0,1.6,0.0,0.2
256,2023,13,Belgian Grand Prix,Spa-Francorchamps,2023-07-30 13:00:00+00:00,ALB,7.4,19.0,WIL,BEL,1216,7,1690722000,1216,0.5,14.0,9.0,10.8,1.22,1.46
259,2023,13,Belgian Grand Prix,Spa-Francorchamps,2023-07-30 13:00:00+00:00,MAG,6.8,9.0,HAS,BEL,1216,7,1690722000,1216,0.0,15.0,-0.33,1.6,-0.05,0.24
255,2023,13,Belgian Grand Prix,Spa-Francorchamps,2023-07-30 13:00:00+00:00,ZHO,5.2,18.0,ALF,BEL,1216,7,1690722000,1216,0.0,16.0,4.0,6.4,0.77,1.23
253,2023,13,Belgian Grand Prix,Spa-Francorchamps,2023-07-30 13:00:00+00:00,TSU,5.1,7.0,AT,BEL,1216,7,1690722000,1216,0.0,17.0,4.0,6.2,0.78,1.22
254,2023,13,Belgian Grand Prix,Spa-Francorchamps,2023-07-30 13:00:00+00:00,RIC,4.5,7.0,AT,BEL,1216,7,1690722000,1216,0.0,18.0,2.0,2.0,0.44,0.44
263,2023,13,Belgian Grand Prix,Spa-Francorchamps,2023-07-30 13:00:00+00:00,SAR,4.5,3.0,WIL,BEL,1216,7,1690722000,1216,0.0,18.0,9.0,1.8,2.0,0.4
260,2023,13,Belgian Grand Prix,Spa-Francorchamps,2023-07-30 13:00:00+00:00,HUL,3.8,13.0,HAS,BEL,1216,7,1690722000,1216,0.0,19.0,-1.33,-0.4,-0.35,-0.11
264,2023,14,Dutch Grand Prix,Zandvoort,2023-08-27 13:00:00+00:00,VER,28.5,46.0,RBR,NED,1217,8,1693141200,1217,0.2,1.0,53.33,50.2,1.87,1.76
266,2023,14,Dutch Grand Prix,Zandvoort,2023-08-27 13:00:00+00:00,HAM,25.1,29.0,MER,NED,1217,8,1693141200,1217,0.1,2.0,25.67,26.2,1.02,1.04
271,2023,14,Dutch Grand Prix,Zandvoort,2023-08-27 13:00:00+00:00,LEC,22.3,-7.0,FER,NED,1217,8,1693141200,1217,0.3,3.0,14.67,19.0,0.66,0.85
265,2023,14,Dutch Grand Prix,Zandvoort,2023-08-27 13:00:00+00:00,PER,20.1,30.0,RBR,NED,1217,8,1693141200,1217,-0.2,4.0,24.0,30.2,1.19,1.5
270,2023,14,Dutch Grand Prix,Zandvoort,2023-08-27 13:00:00+00:00,RUS,19.4,6.0,MER,NED,1217,8,1693141200,1217,0.3,5.0,24.33,19.0,1.25,0.98
269,2023,14,Dutch Grand Prix,Zandvoort,2023-08-27 13:00:00+00:00,SAI,17.3,31.0,FER,NED,1217,8,1693141200,1217,-0.2,6.0,2.67,12.2,0.15,0.71
267,2023,14,Dutch Grand Prix,Zandvoort,2023-08-27 13:00:00+00:00,NOR,14.4,25.0,MCL,NED,1217,8,1693141200,1217,0.5,7.0,27.33,22.6,1.9,1.57
268,2023,14,Dutch Grand Prix,Zandvoort,2023-08-27 13:00:00+00:00,ALO,11.9,62.0,AMR,NED,1217,8,1693141200,1217,0.0,8.0,7.0,15.2,0.59,1.28
279,2023,14,Dutch Grand Prix,Zandvoort,2023-08-27 13:00:00+00:00,OCO,10.7,26.0,ALP,NED,1217,8,1693141200,1217,1.0,9.0,-4.67,1.2,-0.44,0.11
273,2023,14,Dutch Grand Prix,Zandvoort,2023-08-27 13:00:00+00:00,STR,9.6,10.0,AMR,NED,1217,8,1693141200,1217,0.5,10.0,7.67,12.4,0.8,1.29
274,2023,14,Dutch Grand Prix,Zandvoort,2023-08-27 13:00:00+00:00,GAS,9.0,39.0,ALP,NED,1217,8,1693141200,1217,0.5,11.0,-1.67,2.0,-0.19,0.22
272,2023,14,Dutch Grand Prix,Zandvoort,2023-08-27 13:00:00+00:00,PIA,9.0,18.0,MCL,NED,1217,8,1693141200,1217,0.0,11.0,10.33,10.8,1.15,1.2
278,2023,14,Dutch Grand Prix,Zandvoort,2023-08-27 13:00:00+00:00,ALB,7.9,17.0,WIL,NED,1217,8,1693141200,1217,0.5,12.0,11.67,13.6,1.48,1.72
284,2023,14,Dutch Grand Prix,Zandvoort,2023-08-27 13:00:00+00:00,BOT,7.9,14.0,ALF,NED,1217,8,1693141200,1217,0.0,12.0,0.67,2.6,0.08,0.33
281,2023,14,Dutch Grand Prix,Zandvoort,2023-08-27 13:00:00+00:00,MAG,7.3,14.0,HAS,NED,1217,8,1693141200,1217,0.5,13.0,-1.67,1.6,-0.23,0.22
277,2023,14,Dutch Grand Prix,Zandvoort,2023-08-27 13:00:00+00:00,ZHO,5.7,-9.0,ALF,NED,1217,8,1693141200,1217,0.5,14.0,6.67,6.8,1.17,1.19
275,2023,14,Dutch Grand Prix,Zandvoort,2023-08-27 13:00:00+00:00,TSU,5.1,16.0,AT,NED,1217,8,1693141200,1217,0.0,15.0,5.0,5.4,0.98,1.06
280,2023,14,Dutch Grand Prix,Zandvoort,2023-08-27 13:00:00+00:00,LAW,4.5,19.0,AT,NED,1217,8,1693141200,1217,,16.0,,,,
285,2023,14,Dutch Grand Prix,Zandvoort,2023-08-27 13:00:00+00:00,SAR,4.5,-18.0,WIL,NED,1217,8,1693141200,1217,0.0,16.0,3.67,2.2,0.82,0.49
282,2023,14,Dutch Grand Prix,Zandvoort,2023-08-27 13:00:00+00:00,HUL,4.3,11.0,HAS,NED,1217,8,1693141200,1217,0.5,17.0,4.33,1.6,1.01,0.37
286,2023,15,Italian Grand Prix,Monza,2023-09-03 13:00:00+00:00,VER,28.6,38.0,RBR,ITA,1218,9,1693746000,1218,0.1,1.0,53.33,52.4,1.86,1.83
288,2023,15,Italian Grand Prix,Monza,2023-09-03 13:00:00+00:00,HAM,25.2,17.0,MER,ITA,1218,9,1693746000,1218,0.1,2.0,27.0,27.4,1.07,1.09
293,2023,15,Italian Grand Prix,Monza,2023-09-03 13:00:00+00:00,LEC,22.1,24.0,FER,ITA,1218,9,1693746000,1218,-0.2,3.0,10.33,13.8,0.47,0.62
287,2023,15,Italian Grand Prix,Monza,2023-09-03 13:00:00+00:00,PER,20.4,30.0,RBR,ITA,1218,9,1693746000,1218,0.3,4.0,25.33,30.6,1.24,1.5
292,2023,15,Italian Grand Prix,Monza,2023-09-03 13:00:00+00:00,RUS,19.2,17.0,MER,ITA,1218,9,1693746000,1218,-0.2,5.0,20.33,22.6,1.06,1.18
291,2023,15,Italian Grand Prix,Monza,2023-09-03 13:00:00+00:00,SAI,17.6,38.0,FER,ITA,1218,9,1693746000,1218,0.3,6.0,11.67,14.0,0.66,0.8
289,2023,15,Italian Grand Prix,Monza,2023-09-03 13:00:00+00:00,NOR,14.9,9.0,MCL,ITA,1218,9,1693746000,1218,0.5,7.0,23.0,27.2,1.54,1.83
290,2023,15,Italian Grand Prix,Monza,2023-09-03 13:00:00+00:00,ALO,13.4,5.0,AMR,ITA,1218,9,1693746000,1218,1.5,8.0,23.67,22.2,1.77,1.66
301,2023,15,Italian Grand Prix,Monza,2023-09-03 13:00:00+00:00,OCO,11.2,-18.0,ALP,ITA,1218,9,1693746000,1218,0.5,9.0,10.0,4.2,0.89,0.38
295,2023,15,Italian Grand Prix,Monza,2023-09-03 13:00:00+00:00,STR,10.1,7.0,AMR,ITA,1218,9,1693746000,1218,0.5,10.0,10.33,11.6,1.02,1.15
296,2023,15,Italian Grand Prix,Monza,2023-09-03 13:00:00+00:00,GAS,10.0,3.0,ALP,ITA,1218,9,1693746000,1218,1.0,11.0,12.33,8.2,1.23,0.82
294,2023,15,Italian Grand Prix,Monza,2023-09-03 13:00:00+00:00,PIA,9.5,15.0,MCL,ITA,1218,9,1693746000,1218,0.5,12.0,9.67,13.8,1.02,1.45
300,2023,15,Italian Grand Prix,Monza,2023-09-03 13:00:00+00:00,ALB,8.4,12.0,WIL,ITA,1218,9,1693746000,1218,0.5,13.0,14.67,12.6,1.75,1.5
306,2023,15,Italian Grand Prix,Monza,2023-09-03 13:00:00+00:00,BOT,8.4,8.0,ALF,ITA,1218,9,1693746000,1218,0.5,13.0,7.0,4.2,0.83,0.5
303,2023,15,Italian Grand Prix,Monza,2023-09-03 13:00:00+00:00,MAG,7.8,1.0,HAS,ITA,1218,9,1693746000,1218,0.5,14.0,9.33,4.4,1.2,0.56
299,2023,15,Italian Grand Prix,Monza,2023-09-03 13:00:00+00:00,ZHO,5.7,3.0,ALF,ITA,1218,9,1693746000,1218,0.0,15.0,1.67,4.2,0.29,0.74
297,2023,15,Italian Grand Prix,Monza,2023-09-03 13:00:00+00:00,TSU,5.6,-20.0,AT,ITA,1218,9,1693746000,1218,0.5,16.0,9.33,7.0,1.67,1.25
302,2023,15,Italian Grand Prix,Monza,2023-09-03 13:00:00+00:00,LAW,5.0,5.0,AT,ITA,1218,9,1693746000,1218,0.5,17.0,19.0,19.0,3.8,3.8
304,2023,15,Italian Grand Prix,Monza,2023-09-03 13:00:00+00:00,HUL,4.8,-2.0,HAS,ITA,1218,9,1693746000,1218,0.5,18.0,8.0,4.0,1.67,0.83
307,2023,15,Italian Grand Prix,Monza,2023-09-03 13:00:00+00:00,SAR,4.5,3.0,WIL,ITA,1218,9,1693746000,1218,0.0,19.0,-4.33,2.4,-0.96,0.53
308,2023,16,Singapore Grand Prix,Marina Bay,2023-09-17 12:00:00+00:00,VER,28.8,25.0,RBR,SGP,1219,9,1694952000,1219,0.2,1.0,50.67,48.8,1.76,1.69
310,2023,16,Singapore Grand Prix,Marina Bay,2023-09-17 12:00:00+00:00,HAM,25.3,39.0,MER,SGP,1219,9,1694952000,1219,0.1,2.0,26.0,24.6,1.03,0.97
315,2023,16,Singapore Grand Prix,Marina Bay,2023-09-17 12:00:00+00:00,LEC,22.4,22.0,FER,SGP,1219,9,1694952000,1219,0.3,3.0,14.33,12.2,0.64,0.54
309,2023,16,Singapore Grand Prix,Marina Bay,2023-09-17 12:00:00+00:00,PER,20.7,16.0,RBR,SGP,1219,9,1694952000,1219,0.3,4.0,22.33,26.4,1.08,1.28
314,2023,16,Singapore Grand Prix,Marina Bay,2023-09-17 12:00:00+00:00,RUS,19.5,-2.0,MER,SGP,1219,9,1694952000,1219,0.3,5.0,17.0,19.2,0.87,0.98
313,2023,16,Singapore Grand Prix,Marina Bay,2023-09-17 12:00:00+00:00,SAI,18.6,45.0,FER,SGP,1219,9,1694952000,1219,1.0,6.0,20.33,15.4,1.09,0.83
