,date_start,driver,driver_number,position,points,gap_to_leader,meeting_key,session_key,dnf,dns,dsq,nc
1295,2025-10-19 19:00:00+00:00,GAS,10,19.0,0.0,+1 LAP,1271,9888,False,False,False,0
1296,2025-10-19 19:00:00+00:00,SAI,55,,0.0,,1271,9888,True,False,False,0
1297,2025-10-26 20:00:00+00:00,NOR,4,1.0,25.0,0,1272,9877,False,False,False,0
1298,2025-10-26 20:00:00+00:00,LEC,16,2.0,18.0,30.324,1272,9877,False,False,False,0
1299,2025-10-26 20:00:00+00:00,VER,1,3.0,15.0,31.049,1272,9877,False,False,False,0
1300,2025-10-26 20:00:00+00:00,BEA,87,4.0,12.0,40.955,1272,9877,False,False,False,0
1301,2025-10-26 20:00:00+00:00,PIA,81,5.0,10.0,42.065,1272,9877,False,False,False,0
1302,2025-10-26 20:00:00+00:00,ANT,12,6.0,8.0,47.837,1272,9877,False,False,False,0
1303,2025-10-26 20:00:00+00:00,RUS,63,7.0,6.0,50.287,1272,9877,False,False,False,0
1304,2025-10-26 20:00:00+00:00,HAM,44,8.0,4.0,56.446,1272,9877,False,False,False,0
1305,2025-10-26 20:00:00+00:00,OCO,31,9.0,2.0,75.464,1272,9877,False,False,False,0
1306,2025-10-26 20:00:00+00:00,BOR,5,10.0,1.0,76.863,1272,9877,False,False,False,0
1307,2025-10-26 20:00:00+00:00,TSU,22,11.0,0.0,79.048,1272,9877,False,False,False,0
1308,2025-10-26 20:00:00+00:00,ALB,23,12.0,0.0,+1 LAP,1272,9877,False,False,False,0
1309,2025-10-26 20:00:00+00:00,HAD,6,13.0,0.0,+1 LAP,1272,9877,False,False,False,0
1310,2025-10-26 20:00:00+00:00,STR,18,14.0,0.0,+1 LAP,1272,9877,False,False,False,0
1311,2025-10-26 20:00:00+00:00,GAS,10,15.0,0.0,+1 LAP,1272,9877,False,False,False,0
1312,2025-10-26 20:00:00+00:00,COL,43,16.0,0.0,+1 LAP,1272,9877,False,False,False,0
1313,2025-10-26 20:00:00+00:00,SAI,55,17.0,0.0,,1272,9877,True,False,False,0
1314,2025-10-26 20:00:00+00:00,ALO,14,,0.0,,1272,9877,True,False,False,0
1315,2025-10-26 20:00:00+00:00,HUL,27,,0.0,,1272,9877,True,False,False,0
1316,2025-10-26 20:00:00+00:00,LAW,30,,0.0,,1272,9877,True,False,False,0
1317,2025-11-09 17:00:00+00:00,NOR,4,1.0,25.0,0.0,1273,9869,False,False,False,0
1318,2025-11-09 17:00:00+00:00,ANT,12,2.0,18.0,10.388,1273,9869,False,False,False,0
1319,2025-11-09 17:00:00+00:00,VER,1,3.0,15.0,10.75,1273,9869,False,False,False,0
1320,2025-11-09 17:00:00+00:00,RUS,63,4.0,12.0,15.267,1273,9869,False,False,False,0
1321,2025-11-09 17:00:00+00:00,PIA,81,5.0,10.0,15.749,1273,9869,False,False,False,0
1322,2025-11-09 17:00:00+00:00,BEA,87,6.0,8.0,29.63,1273,9869,False,False,False,0
1323,2025-11-09 17:00:00+00:00,LAW,30,7.0,6.0,52.642,1273,9869,False,False,False,0
1324,2025-11-09 17:00:00+00:00,HAD,6,8.0,4.0,52.873,1273,9869,False,False,False,0
1325,2025-11-09 17:00:00+00:00,HUL,27,9.0,2.0,53.324,1273,9869,False,False,False,0
1326,2025-11-09 17:00:00+00:00,GAS,10,10.0,1.0,53.914,1273,9869,False,False,False,0
1327,2025-11-09 17:00:00+00:00,ALB,23,11.0,0.0,54.184,1273,9869,False,False,False,0
1328,2025-11-09 17:00:00+00:00,OCO,31,12.0,0.0,54.696,1273,9869,False,False,False,0
1329,2025-11-09 17:00:00+00:00,SAI,55,13.0,0.0,55.42,1273,9869,False,False,False,0
1330,2025-11-09 17:00:00+00:00,ALO,14,14.0,0.0,55.766,1273,9869,False,False,False,0
1331,2025-11-09 17:00:00+00:00,COL,43,15.0,0.0,57.777,1273,9869,False,False,False,0
1332,2025-11-09 17:00:00+00:00,STR,18,16.0,0.0,58.247,1273,9869,False,False,False,0
1333,2025-11-09 17:00:00+00:00,TSU,22,17.0,0.0,69.176,1273,9869,False,False,False,0
1334,2025-11-09 17:00:00+00:00,HAM,44,,0.0,,1273,9869,True,False,False,0
1335,2025-11-09 17:00:00+00:00,LEC,16,,0.0,,1273,9869,True,False,False,0
1336,2025-11-09 17:00:00+00:00,BOR,5,,0.0,,1273,9869,True,False,False,0
1337,2025-11-23 04:00:00+00:00,VER,1,1.0,25.0,0,1274,9858,False,False,False,0
1338,2025-11-23 04:00:00+00:00,RUS,63,2.0,18.0,23.546,1274,9858,False,False,False,0
1339,2025-11-23 04:00:00+00:00,ANT,12,3.0,15.0,30.488,1274,9858,False,False,False,0
1340,2025-11-23 04:00:00+00:00,LEC,16,4.0,12.0,30.678,1274,9858,False,False,False,0
1341,2025-11-23 04:00:00+00:00,SAI,55,5.0,10.0,34.924,1274,9858,False,False,False,0
1342,2025-11-23 04:00:00+00:00,HAD,6,6.0,8.0,45.257,1274,9858,False,False,False,0
1343,2025-11-23 04:00:00+00:00,HUL,27,7.0,6.0,51.134,1274,9858,False,False,False,0
1344,2025-11-23 04:00:00+00:00,HAM,44,8.0,4.0,59.369,1274,9858,False,False,False,0
1345,2025-11-23 04:00:00+00:00,OCO,31,9.0,2.0,60.635,1274,9858,False,False,False,0
1346,2025-11-23 04:00:00+00:00,BEA,87,10.0,1.0,70.549,1274,9858,False,False,False,0
1347,2025-11-23 04:00:00+00:00,ALO,14,11.0,0.0,85.308,1274,9858,False,False,False,0
1348,2025-11-23 04:00:00+00:00,TSU,22,12.0,0.0,86.974,1274,9858,False,False,False,0
1349,2025-11-23 04:00:00+00:00,GAS,10,13.0,0.0,91.702,1274,9858,False,False,False,0
1350,2025-11-23 04:00:00+00:00,LAW,30,14.0,0.0,+1 LAP,1274,9858,False,False,False,0
1351,2025-11-23 04:00:00+00:00,COL,43,15.0,0.0,+1 LAP,1274,9858,False,False,False,0
1352,2025-11-23 04:00:00+00:00,ALB,23,,0.0,,1274,9858,True,False,False,0
1353,2025-11-23 04:00:00+00:00,BOR,5,,0.0,,1274,9858,True,False,False,0
1354,2025-11-23 04:00:00+00:00,STR,18,,0.0,,1274,9858,True,False,False,0
1355,2025-11-23 04:00:00+00:00,NOR,4,,0.0,,1274,9858,False,False,True,0
1356,2025-11-23 04:00:00+00:00,PIA,81,,0.0,,1274,9858,False,False,True,0
1357,2025-11-30 16:00:00+00:00,VER,1,1.0,25.0,0,1275,9850,False,False,False,0
1358,2025-11-30 16:00:00+00:00,PIA,81,2.0,18.0,7.995,1275,9850,False,False,False,0
1359,2025-11-30 16:00:00+00:00,SAI,55,3.0,15.0,22.665,1275,9850,False,False,False,0
1360,2025-11-30 16:00:00+00:00,NOR,4,4.0,12.0,23.315,1275,9850,False,False,False,0
1361,2025-11-30 16:00:00+00:00,ANT,12,5.0,10.0,28.317,1275,9850,False,False,False,0
1362,2025-11-30 16:00:00+00:00,RUS,63,6.0,8.0,48.599,1275,9850,False,False,False,0
1363,2025-11-30 16:00:00+00:00,ALO,14,7.0,6.0,54.045,1275,9850,False,False,False,0
1364,2025-11-30 16:00:00+00:00,LEC,16,8.0,4.0,56.785,1275,9850,False,False,False,0
1365,2025-11-30 16:00:00+00:00,LAW,30,9.0,2.0,60.073,1275,9850,False,False,False,0
1366,2025-11-30 16:00:00+00:00,TSU,22,10.0,1.0,61.77,1275,9850,False,False,False,0
1367,2025-11-30 16:00:00+00:00,ALB,23,11.0,0.0,66.931,1275,9850,False,False,False,0
1368,2025-11-30 16:00:00+00:00,HAM,44,12.0,0.0,77.73,1275,9850,False,False,False,0
1369,2025-11-30 16:00:00+00:00,BOR,5,13.0,0.0,84.812,1275,9850,False,False,False,0
1370,2025-11-30 16:00:00+00:00,COL,43,14.0,0.0,+1 LAP,1275,9850,False,False,False,0
1371,2025-11-30 16:00:00+00:00,OCO,31,15.0,0.0,+1 LAP,1275,9850,False,False,False,0
1372,2025-11-30 16:00:00+00:00,GAS,10,16.0,0.0,+1 LAP,1275,9850,False,False,False,0
1373,2025-11-30 16:00:00+00:00,STR,18,17.0,0.0,,1275,9850,True,False,False,0
1374,2025-11-30 16:00:00+00:00,HAD,6,18.0,0.0,,1275,9850,True,False,False,0
1375,2025-11-30 16:00:00+00:00,BEA,87,,0.0,,1275,9850,True,False,False,0
1376,2025-11-30 16:00:00+00:00,HUL,27,,0.0,,1275,9850,True,False,False,0
1377,2025-12-07 13:00:00+00:00,VER,1,1.0,25.0,0,1276,9839,False,False,False,0
1378,2025-12-07 13:00:00+00:00,PIA,81,2.0,18.0,12.594,1276,9839,False,False,False,0
1379,2025-12-07 13:00:00+00:00,NOR,4,3.0,15.0,16.572,1276,9839,False,False,False,0
1380,2025-12-07 13:00:00+00:00,LEC,16,4.0,12.0,23.279,1276,9839,False,False,False,0
1381,2025-12-07 13:00:00+00:00,RUS,63,5.0,10.0,48.563,1276,9839,False,False,False,0
1382,2025-12-07 13:00:00+00:00,ALO,14,6.0,8.0,67.562,1276,9839,False,False,False,0
1383,2025-12-07 13:00:00+00:00,OCO,31,7.0,6.0,69.876,1276,9839,False,False,False,0
1384,2025-12-07 13:00:00+00:00,HAM,44,8.0,4.0,72.67,1276,9839,False,False,False,0
1385,2025-12-07 13:00:00+00:00,HUL,27,9.0,2.0,79.014,1276,9839,False,False,False,0
1386,2025-12-07 13:00:00+00:00,STR,18,10.0,1.0,79.523,1276,9839,False,False,False,0
1387,2025-12-07 13:00:00+00:00,BOR,5,11.0,0.0,81.043,1276,9839,False,False,False,0
1388,2025-12-07 13:00:00+00:00,BEA,87,12.0,0.0,81.166,1276,9839,False,False,False,0
1389,2025-12-07 13:00:00+00:00,SAI,55,13.0,0.0,82.158,1276,9839,False,False,False,0
1390,2025-12-07 13:00:00+00:00,TSU,22,14.0,0.0,83.794,1276,9839,False,False,False,0
1391,2025-12-07 13:00:00+00:00,ANT,12,15.0,0.0,84.399,1276,9839,False,False,False,0
1392,2025-12-07 13:00:00+00:00,ALB,23,16.0,0.0,90.327,1276,9839,False,False,False,0
1393,2025-12-07 13:00:00+00:00,HAD,6,17.0,0.0,+1 LAP,1276,9839,False,False,False,0
1394,2025-12-07 13:00:00+00:00,LAW,30,18.0,0.0,+1 LAP,1276,9839,False,False,False,0
1395,2025-12-07 13:00:00+00:00,GAS,10,19.0,0.0,+1 LAP,1276,9839,False,False,False,0
1396,2025-12-07 13:00:00+00:00,COL,43,20.0,0.0,+1 LAP,1276,9839,False,False,False,0
1397,2026-03-08 04:00:00+00:00,RUS,63,1.0,25.0,0,1279,11234,False,False,False,0
1398,2026-03-08 04:00:00+00:00,ANT,12,2.0,18.0,2.974,1279,11234,False,False,False,0
1399,2026-03-08 04:00:00+00:00,LEC,16,3.0,15.0,15.519,1279,11234,False,False,False,0
1400,2026-03-08 04:00:00+00:00,HAM,44,4.0,12.0,16.144,1279,11234,False,False,False,0
1401,2026-03-08 04:00:00+00:00,NOR,1,5.0,10.0,51.741,1279,11234,False,False,False,0
1402,2026-03-08 04:00:00+00:00,VER,3,6.0,8.0,54.617,1279,11234,False,False,False,0
1403,2026-03-08 04:00:00+00:00,BEA,87,7.0,6.0,+1 LAP,1279,11234,False,False,False,0
1404,2026-03-08 04:00:00+00:00,LIN,41,8.0,4.0,+1 LAP,1279,11234,False,False,False,0
1405,2026-03-08 04:00:00+00:00,BOR,5,9.0,2.0,+1 LAP,1279,11234,False,False,False,0
1406,2026-03-08 04:00:00+00:00,GAS,10,10.0,1.0,+1 LAP,1279,11234,False,False,False,0
1407,2026-03-08 04:00:00+00:00,OCO,31,11.0,0.0,+1 LAP,1279,11234,False,False,False,0
1408,2026-03-08 04:00:00+00:00,ALB,23,12.0,0.0,+1 LAP,1279,11234,False,False,False,0
1409,2026-03-08 04:00:00+00:00,LAW,30,13.0,0.0,+1 LAP,1279,11234,False,False,False,0
1410,2026-03-08 04:00:00+00:00,COL,43,14.0,0.0,+2 LAPS,1279,11234,False,False,False,0
1411,2026-03-08 04:00:00+00:00,SAI,55,15.0,0.0,+2 LAPS,1279,11234,False,False,False,0
1412,2026-03-08 04:00:00+00:00,PER,11,16.0,0.0,+3 LAPS,1279,11234,False,False,False,0
1413,2026-03-08 04:00:00+00:00,STR,18,,0.0,+15 LAPS,1279,11234,False,False,False,0
1414,2026-03-08 04:00:00+00:00,ALO,14,,0.0,,1279,11234,True,False,False,0
1415,2026-03-08 04:00:00+00:00,BOT,77,,0.0,,1279,11234,True,False,False,0
1416,2026-03-08 04:00:00+00:00,HAD,6,,0.0,,1279,11234,True,False,False,0
1417,2026-03-08 04:00:00+00:00,PIA,81,,0.0,,1279,11234,False,True,False,0
1418,2026-03-08 04:00:00+00:00,HUL,27,,0.0,,1279,11234,False,True,False,0
1419,2026-03-15 07:00:00+00:00,ANT,12,1.0,25.0,0,1280,11245,False,False,False,0
1420,2026-03-15 07:00:00+00:00,RUS,63,2.0,18.0,5.515,1280,11245,False,False,False,0
1421,2026-03-15 07:00:00+00:00,HAM,44,3.0,15.0,25.267,1280,11245,False,False,False,0
1422,2026-03-15 07:00:00+00:00,LEC,16,4.0,12.0,28.894,1280,11245,False,False,False,0
1423,2026-03-15 07:00:00+00:00,BEA,87,5.0,10.0,57.268,1280,11245,False,False,False,0
1424,2026-03-15 07:00:00+00:00,GAS,10,6.0,8.0,59.647,1280,11245,False,False,False,0
1425,2026-03-15 07:00:00+00:00,LAW,30,7.0,6.0,80.588,1280,11245,False,False,False,0
1426,2026-03-15 07:00:00+00:00,HAD,6,8.0,4.0,87.247,1280,11245,False,False,False,0
1427,2026-03-15 07:00:00+00:00,SAI,55,9.0,2.0,+1 LAP,1280,11245,False,False,False,0
1428,2026-03-15 07:00:00+00:00,COL,43,10.0,1.0,+1 LAP,1280,11245,False,False,False,0
1429,2026-03-15 07:00:00+00:00,HUL,27,11.0,0.0,+1 LAP,1280,11245,False,False,False,0
1430,2026-03-15 07:00:00+00:00,LIN,41,12.0,0.0,+1 LAP,1280,11245,False,False,False,0
1431,2026-03-15 07:00:00+00:00,BOT,77,13.0,0.0,+1 LAP,1280,11245,False,False,False,0
1432,2026-03-15 07:00:00+00:00,OCO,31,14.0,0.0,+1 LAP,1280,11245,False,False,False,0
1433,2026-03-15 07:00:00+00:00,PER,11,15.0,0.0,+1 LAP,1280,11245,False,False,False,0
1434,2026-03-15 07:00:00+00:00,VER,3,,0.0,,1280,11245,True,False,False,0
1435,2026-03-15 07:00:00+00:00,ALO,14,,0.0,,1280,11245,True,False,False,0
1436,2026-03-15 07:00:00+00:00,STR,18,,0.0,,1280,11245,True,False,False,0
1437,2026-03-15 07:00:00+00:00,PIA,81,,0.0,,1280,11245,False,True,False,0
1438,2026-03-15 07:00:00+00:00,NOR,1,,0.0,,1280,11245,False,True,False,0
1439,2026-03-15 07:00:00+00:00,BOR,5,,0.0,,1280,11245,False,True,False,0
1440,2026-03-15 07:00:00+00:00,ALB,23,,0.0,,1280,11245,False,True,False,0
1441,2026-03-29 05:00:00+00:00,ANT,12,1.0,25.0,0,1281,11253,False,False,False,0
1442,2026-03-29 05:00:00+00:00,PIA,81,2.0,18.0,13.722,1281,11253,False,False,False,0
1443,2026-03-29 05:00:00+00:00,LEC,16,3.0,15.0,15.27,1281,11253,False,False,False,0
1444,2026-03-29 05:00:00+00:00,RUS,63,4.0,12.0,15.754,1281,11253,False,False,False,0
1445,2026-03-29 05:00:00+00:00,NOR,1,5.0,10.0,23.479,1281,11253,False,False,False,0
1446,2026-03-29 05:00:00+00:00,HAM,44,6.0,8.0,25.037,1281,11253,False,False,False,0
1447,2026-03-29 05:00:00+00:00,GAS,10,7.0,6.0,32.34,1281,11253,False,False,False,0
1448,2026-03-29 05:00:00+00:00,VER,3,8.0,4.0,32.677,1281,11253,False,False,False,0
1449,2026-03-29 05:00:00+00:00,LAW,30,9.0,2.0,50.18,1281,11253,False,False,False,0
1450,2026-03-29 05:00:00+00:00,OCO,31,10.0,1.0,51.216,1281,11253,False,False,False,0
1451,2026-03-29 05:00:00+00:00,HUL,27,11.0,0.0,52.28,1281,11253,False,False,False,0
1452,2026-03-29 05:00:00+00:00,HAD,6,12.0,0.0,56.154,1281,11253,False,False,False,0
1453,2026-03-29 05:00:00+00:00,BOR,5,13.0,0.0,59.078,1281,11253,False,False,False,0
1454,2026-03-29 05:00:00+00:00,LIN,41,14.0,0.0,59.848,1281,11253,False,False,False,0
1455,2026-03-29 05:00:00+00:00,SAI,55,15.0,0.0,65.008,1281,11253,False,False,False,0
1456,2026-03-29 05:00:00+00:00,COL,43,16.0,0.0,65.773,1281,11253,False,False,False,0
1457,2026-03-29 05:00:00+00:00,PER,11,17.0,0.0,92.453,1281,11253,False,False,False,0
1458,2026-03-29 05:00:00+00:00,ALO,14,18.0,0.0,+1 LAP,1281,11253,False,False,False,0
1459,2026-03-29 05:00:00+00:00,BOT,77,19.0,0.0,+1 LAP,1281,11253,False,False,False,0
1460,2026-03-29 05:00:00+00:00,ALB,23,20.0,0.0,+2 LAPS,1281,11253,False,False,False,0
1461,2026-03-29 05:00:00+00:00,STR,18,,0.0,,1281,11253,True,False,False,0
1462,2026-03-29 05:00:00+00:00,BEA,87,,0.0,,1281,11253,True,False,False,0
